route_label,route_index,route_option_id,distance_km,optimized_route_time_min,optimized_route_cost,traffic_density_index,estimated_co2_kgco2e,delivery_efficiency_score,route_reliability_index,time_score,cost_score,co2_score,reliability_score,traffic_score,efficiency_score,delivery_option_score,score_rank,score_category
Route option 722,721,722,39.37672225163267,205.41,1627.8,0.7044473874765906,27.56304496745169,0.0048,0.641,49.04449051984712,51.04764969459994,21.509366508363584,56.9983136593592,37.11631362650541,0.1380430369468128,40.51396591635004,915,Average
Route option 837,836,837,49.66949575572524,192.51,876.86,0.420188884744898,34.76781374226599,0.0052,0.535,52.266993080362724,73.84457990795497,0.4575864968229408,39.1231028667791,72.83929935886894,0.17052375152253352,40.453787918688114,916,Average
Route option 312,311,312,43.83690370957361,64.96,765.52,0.8845149313159573,30.685097161197277,0.0303,0.403,84.12979940546077,77.224623866134,12.386970214809537,16.86340640809444,14.487086223914645,2.2086885911490057,40.29945154158914,917,Average
Route option 798,797,798,31.494819966245057,157.54,1222.4,0.869241912935691,22.04584559943697,0.0063,0.432,61.00272288976044,63.35472550424402,37.63019855800152,21.753794266441822,16.406458247777586,0.2598457166057654,40.28343628219768,918,Average
Route option 169,168,169,34.132700541696266,112.42,783.46,0.9743758374159646,23.892317747506997,0.0176,0.363,72.27398765956383,76.68000388580587,32.23494901238247,10.118043844856661,3.1941967037802685,1.1774259033698744,40.25143529668741,919,Average
Route option 354,353,354,43.811231079850906,294.31,1938.48,0.256944189054469,30.667126751091587,0.0102,0.718,26.836701556293875,41.61607023594127,12.439478370461194,69.98313659359191,93.35438643275525,0.576532683719042,40.16131654724219,920,Average
Route option 792,791,792,49.07604285779927,119.65,1078.74,0.8931419223190049,34.35240666985738,0.0332,0.617,70.46788738727487,67.71593544704983,1.6713740001990842,52.951096121416526,13.402925597043309,2.444173771822981,40.107328539493494,921,Average
Route option 787,786,787,48.070721800146785,105.68,1203.71,0.7839945797159709,33.64869879539984,0.0094,0.564,73.95768279583322,63.922113878398555,3.727554264755996,44.013490725126466,27.119556498367142,0.5115712545676006,40.048080258625745,922,Average
Route option 675,674,675,44.620535129172545,121.94,1032.09,0.8451967568841963,31.23362600822232,0.0244,0.525,69.89583073118334,69.13212954305351,10.784211128644017,37.43676222596966,19.428231592481243,1.729598051157126,40.01830034400828,923,Average
Route option 233,232,233,45.24185476440737,92.11,738.46,0.9598633643890926,31.668539329237202,0.043,0.476,77.3475556443756,78.04610751539143,9.513427867687826,29.17369308600337,5.017990405281593,3.2399512789281366,39.95562482055061,924,Low
Route option 261,260,261,38.92010313077766,119.61,919.31,0.978101283546042,27.243419243383126,0.0249,0.461,70.47787964327647,72.55588881737927,22.443288281487284,26.64418212478921,2.7260170093383387,1.7701989443767767,39.90752383561349,925,Low
Route option 476,475,476,43.62848882273656,222.56,962.84,0.50732860636277,30.539210236910737,0.0045,0.508,44.760310759161655,71.2344112396935,12.813240582760335,34.5699831365936,61.88838319571873,0.11368250101502232,39.51077361740245,926,Low
Route option 718,717,718,48.7355277470015,300.84,1484.0,0.4388383407857312,34.11405180499489,0.0066,0.769,25.20546576403288,55.41310973758667,2.367828575855476,78.58347386172008,70.49560780466464,0.2842062525375559,39.496138109725145,927,Low
Route option 969,968,969,47.40744268831744,242.04,1856.64,0.5635378553276329,33.184414544707394,0.0082,0.771,39.89408208638306,44.10055737028087,5.084157122375425,78.92074198988196,54.824523436019824,0.41412911084043863,39.35727436904704,928,Low
Route option 84,83,84,45.551790087216446,126.17,1437.06,0.7890031583683699,31.88548885553339,0.0236,0.576,68.83914965901427,56.83810761253658,8.879518044355155,46.0370994940978,26.49012454815402,1.6646366220056843,39.294995150134206,929,Low
Route option 721,720,721,45.02946962906713,140.29,1126.06,0.7996131321254245,31.51987329760582,0.0283,0.526,65.31188329044991,66.27940158589453,9.947818573470506,37.6053962900506,25.156760946004308,2.046285018270402,38.94428122216058,930,Low
Route option 327,326,327,41.2387158449611,88.72,984.96,0.8223556219762569,28.866409244804423,0.0223,0.375,78.1943993405111,70.56289541110613,17.701036373238942,12.141652613827995,22.298694669525858,1.5590742996345923,38.912871748333096,931,Low
Route option 711,710,711,38.88395182201491,226.49,1193.32,0.6222672300490193,27.21811393374632,0.0176,0.505,43.77857160700457,64.23753202754065,22.51722844920789,34.06408094435076,47.443957524776074,1.1774259033698744,38.84861107572727,932,Low
Route option 275,274,275,47.576021576723974,244.24,945.6,0.660927463860773,33.30241693840637,0.0163,0.633,39.34450800629512,71.75778071911695,4.739363207313243,55.64924114671164,42.58549606242652,1.071863580998782,38.84728956154565,933,Low
Route option 861,860,861,43.47174737079401,213.39,1039.85,0.8151841561829036,30.429493850144265,0.0093,0.595,47.05103544752817,68.8965525615961,13.133823423106715,49.24114671163575,23.199938318367213,0.5034510759236703,38.666369185561585,934,Low
Route option 76,75,76,43.65834282725434,100.03,1033.78,0.9292729822449012,30.5601075392236,0.0297,0.468,75.36908895605906,69.08082476229798,12.752180273279908,27.824620573355823,8.862307371644977,2.159967519285425,38.63718103979132,935,Low
Route option 473,472,473,45.56327593592486,132.92,1453.61,0.8767722048788267,31.893528756935442,0.0075,0.598,67.15295645874448,56.33568505543345,8.856026071063498,49.747048903878586,15.46012063936811,0.3572878603329273,38.425021058330636,936,Low
Route option 719,718,719,42.505980522211075,101.94,971.36,0.9389945050133188,29.75347325844908,0.0097,0.42,74.89195873198271,70.97576228582531,15.109103577743651,19.73018549747049,7.640596091891896,0.535931790499391,37.68771339620577,937,Low
Route option 770,769,770,34.30139630402028,176.26,812.93,0.8837924948735829,24.010401950987454,0.0056,0.352,56.326347081012216,75.78535779771953,31.889916055433392,8.263069139966271,14.577875369975256,0.2030044660982542,37.515371577900396,938,Low
Route option 639,638,639,47.58786267883556,154.35,1173.79,0.6659164067268024,33.310705511230694,0.0064,0.503,61.79960530588794,64.83042100278078,4.715144635258949,33.726812816188875,41.95853175666232,0.26796589524969555,37.459405454214966,939,Low
Route option 882,881,882,42.89647987937682,242.91,1892.73,0.4811031734064869,30.026816257201958,0.0082,0.622,39.67675051834828,43.00494225935325,14.310416366912419,53.79426644182125,65.18415362411164,0.41412911084043863,37.41191775358585,940,Low
Route option 525,524,525,40.41742317629574,162.57,899.18,0.7874176244245723,28.291518155261716,0.0183,0.399,59.7461966975594,73.16699250768053,19.38082390368053,16.18887015177066,26.689379824278237,1.2342671538773855,37.39626918744394,941,Low
Route option 231,230,231,37.416466737848566,197.74,1003.11,0.8852898689799409,26.19089899428385,0.0101,0.453,50.96050560815368,70.01190028050661,25.51867146646688,25.29510961214166,14.389699208757925,0.5684125050751117,37.100561512906665,942,Low
Route option 702,701,702,48.82467734068147,148.67,1037.16,0.9691059761149724,34.17645502494114,0.02,0.588,63.218505658114964,68.97821520078688,2.185491168593687,48.06070826306914,3.8564642463788767,1.3723101908241986,37.052120550721725,943,Low
Route option 210,209,210,45.62773792055184,147.23,931.62,0.7958922867730236,31.93865106471948,0.0135,0.452,63.578226874172515,72.18218358004154,8.724182159513807,25.12647554806071,25.624362457159837,0.8444985789687374,36.963083914997824,944,Low
Route option 99,98,99,40.09779382117881,224.87,782.78,0.8563752130886828,28.067782968983224,0.0089,0.465,44.183257975069324,76.70064722954184,20.034560903380054,27.318718381112994,18.023426361801327,0.47097036134794973,36.475056097237385,945,Low
Route option 382,381,382,43.0205545454029,139.68,1048.49,0.88864869014939,30.11366644186548,0.0213,0.436,65.46426519447428,68.63426066471567,14.05664680974224,22.428330522765602,13.967593556470561,1.4778725131952906,36.29018596013349,946,Low
Route option 107,106,107,43.00178359293889,107.91,921.29,0.891633073265667,30.10052709005399,0.0275,0.363,73.40061452374411,72.4957802576775,14.095038984768959,10.118043844856661,13.59254382371622,1.9813235891189611,36.18496803327546,947,Low
Route option 409,408,409,49.413762341624,103.26,1094.58,0.9211574636307036,34.588804642739944,0.0384,0.494,74.56221428392996,67.2350669694357,0.9806373123410955,32.209106239460375,9.882190868109294,2.866423061307349,36.17797706652678,948,Low
Route option 54,53,54,47.33920920301384,102.24,1029.83,0.9755531753058057,33.13665224972279,0.0097,0.462,74.81701681197073,69.20073830311715,5.223714873399578,26.81281618887016,3.046239741238106,0.535931790499391,35.80346354279028,949,Low
Route option 536,535,536,41.87308525303311,215.19,743.86,0.9551967253684892,29.31045718787413,0.0185,0.484,46.601383927456226,77.88217507984116,16.40356244947357,30.52276559865093,5.604450537693031,1.2505075111652457,35.72512596288561,950,Low
Route option 914,913,914,48.37542949016498,136.81,1144.87,0.9486524992889168,33.861989066444465,0.0218,0.529,66.18120956258899,65.70837026872776,3.1043365037183968,38.111298482293435,6.42686848693055,1.5184734064149414,35.494870307665444,951,Low
Route option 74,73,74,44.01367382945,265.75,2016.45,0.3378793713159707,30.80883327950389,0.0075,0.583,33.97117234143539,39.24906801374603,12.025422797607387,47.217537942664414,83.18319952580502,0.3572878603329273,35.43009570456816,952,Low
Route option 71,70,71,38.08082377874312,208.74,1323.1,0.8125218693641465,26.655937777237916,0.0143,0.459,48.21263520771402,60.29768915981592,24.159863923634116,26.306913996627323,23.53450996047457,0.9094600081201788,35.40233765019345,953,Low
Route option 411,410,411,34.725437553231615,200.32,1421.26,0.8947809209622157,24.30722371145234,0.0099,0.427,50.31600509605057,57.31776177581328,31.022625709379774,20.9106239460371,13.196951370822719,0.5521721477872514,34.811838335396764,954,Low
Route option 92,91,92,48.25935604113977,166.88,836.73,0.9129606379214475,33.7807395994481,0.0119,0.482,58.66953111338713,75.06284076696093,3.3417411947949076,30.185497470489036,10.9122922900492,0.7145757206658548,34.74596718390436,955,Low
Route option 244,243,244,49.776438293374184,217.75,776.67,0.9729805805646564,34.842671724484894,0.0137,0.584,45.9618795433539,76.88613374458112,0.23885723249332277,47.38617200674536,3.3695397106324125,0.8607389362565977,34.48654228493548,956,Low
Route option 166,165,166,48.976141962742574,87.16,1195.74,0.9787154331488346,34.282477719318024,0.0454,0.449,78.58409732457346,64.16406601012739,1.8757010132100442,24.62057335581788,2.6488363540993114,3.434835566382461,34.37929800513531,957,Low
Route option 945,944,945,38.191258843574616,258.34,1276.15,0.7883492751137491,26.73324046989177,0.0039,0.479,35.82223776573157,61.72299061335017,23.933991403514195,29.679595278246207,26.572298562127134,0.06496142915144133,34.088940510014424,958,Low
Route option 138,137,138,36.84332802667775,193.69,1597.97,0.8060387145066972,25.78971151180025,0.0154,0.425,51.97222152831556,51.953224611722995,26.690910422164144,20.57335581787521,24.34925304202794,0.9987819732034107,34.057352399986755,959,Low
Route option 737,736,737,49.575067176646805,124.3,871.11,0.963712128572985,34.70171532110441,0.0239,0.439,69.306287627089,74.01913759395757,0.6507209977201879,22.934232715008434,4.5343132357082485,1.688997157937475,33.95249301810875,960,Low
Route option 215,214,215,36.60687861144584,243.83,1792.77,0.916515322451068,25.624200887962214,0.0041,0.568,39.446928630311504,46.039513788539296,27.17451973032004,44.68802698145025,10.46557233791273,0.08120178643930172,33.879141135753464,961,Low
Route option 389,388,389,35.573707269547405,137.54,1301.42,0.9645115693787374,24.90099828176641,0.0072,0.323,65.99885089055982,60.955847530691784,29.287662101054813,3.3726812816188905,4.433846891787779,0.3329273244011368,33.84742252123664,962,Low
Route option 504,503,504,47.846310036984725,167.03,1662.07,0.6589022863543263,33.49161432605946,0.006,0.501,58.632060153381126,50.007285886024455,4.186542997793916,33.38954468802699,42.840001684854926,0.23548518067397486,33.74818832245419,963,Low
Route option 734,733,734,47.93170024842199,251.57,1914.99,0.743120673784166,33.55138604150558,0.0119,0.702,37.51342709400215,42.329176330584936,4.011894644208619,67.28499156829679,32.25621184691809,0.7145757206658548,33.689842630354036,964,Low
Route option 416,415,416,48.236852948767414,321.08,1310.92,0.4689282061956159,33.7649878123135,0.0031,0.595,20.14938422722391,60.667447875557066,3.3877667048300584,49.24114671163575,66.71419116313456,0.0,33.52995655540432,965,Low
Route option 528,527,528,47.91495293286671,257.57,1916.35,0.7407939918050721,33.5396632015804,0.0116,0.699,36.01458869376234,42.28788964311302,4.046147880492624,66.77908937605396,32.548607769446996,0.6902151847340642,33.31722204889042,966,Low
Route option 540,539,540,38.67721632327441,323.57,1211.14,0.9095536887062938,27.073402552952896,0.0092,0.59,19.52736629112438,63.69655499022476,22.940063969520335,48.397976391231026,11.340446231036852,0.49533089727974017,33.21820669486379,967,Low
Route option 766,765,766,47.93877193178175,103.0,1099.33,0.9625897430249865,33.556336101218406,0.0385,0.398,74.62716394794035,67.09086714186834,3.9974309505946506,16.020236087689717,4.675364294980202,2.8745432399512794,33.158274764643934,968,Low
Route option 980,979,980,48.5425983765768,116.44,993.91,0.8808030134377993,33.97900448240222,0.0255,0.36,71.26976593140316,70.29119257811077,2.7624264616761365,9.612141652613827,14.953565812482312,1.8189200162403576,32.51152922990484,969,Low
Route option 499,498,499,49.05622783558804,210.46,1319.8,0.6245561518108171,34.33853648673881,0.0142,0.47,47.782968199645275,60.397870092652184,1.7119016080735567,28.161888701517707,47.15630695793839,0.9013398294762486,32.45721848804907,970,Low
Route option 123,122,123,48.38920414769935,222.88,1565.13,0.5648796213300733,33.8716310956262,0.0179,0.494,44.68037271114886,52.950176682736085,3.076163236325239,32.209106239460375,54.65590266548621,1.2017864393016646,32.26265152426408,971,Low
Route option 45,44,45,43.14684497412232,172.03,968.94,0.9741919637272688,30.2020676232413,0.0173,0.379,57.38302815318128,71.04922830323858,13.798345359515329,12.816188870151773,3.217304252348608,1.1530653674380837,32.07865909879992,972,Low
Route option 185,184,185,33.004976736032866,286.9,1478.39,0.9744897891248934,23.102930002947396,0.0069,0.486,28.68776698059005,55.583417323408334,34.541479265007176,30.86003372681282,3.179876304449648,0.3085667884693464,31.99502939228247,973,Low
Route option 986,985,986,48.384728487551165,220.18,1530.26,0.5655510799185992,33.868498208608955,0.0045,0.476,45.35484999125677,54.00875520637272,3.0853172911394053,29.17369308600337,54.57151994571784,0.11368250101502232,31.94162509913396,974,Low
Route option 554,553,554,47.43671327225907,228.18,1778.9,0.8445975137424961,33.204903462404786,0.0131,0.616,43.35639879093702,46.460577285035995,5.024290081319527,52.782462057335586,19.503538941234062,0.8120178643930168,31.766914934334658,975,Low
Route option 964,963,964,48.94774795106789,165.66,1117.66,0.7783547395115578,34.262602387501566,0.018,0.399,58.974294921435884,66.5344075967505,1.9337752035323044,16.18887015177066,27.828319575703215,1.2099066179455948,31.666285623342088,976,Low
